country,long,lat,authors,updated long,updated lat,Error
Bulgaria,24.71,43.14,"Price, G.D., Twitchett, R.J., Wheeley, J.R., and Buono, G., 2013, Isotopic evidence for long term warmth in the Mesozoic. Scientific Reports, v. 3, no. 1, doi: 10.1038/srep01438., 2013",NA,NA,0
Bulgaria,23.23,43.44,"Price, G.D., Twitchett, R.J., Wheeley, J.R., and Buono, G., 2013, Isotopic evidence for long term warmth in the Mesozoic. Scientific Reports, v. 3, no. 1, doi: 10.1038/srep01438., 2013",NA,NA,0
Bulgaria,22.99,43.1,"Price, G.D., Twitchett, R.J., Wheeley, J.R., and Buono, G., 2013, Isotopic evidence for long term warmth in the Mesozoic. Scientific Reports, v. 3, no. 1, doi: 10.1038/srep01438., 2013",NA,NA,0
Canada,-124.56,49.09,"Morrison, J.O., 1991",NA,NA,0
Canada,-95.35,76.94,"Henkes, G.A., Passey, B.H., Grossman, E.L., Shenton, B.J., Yancey, T.E., and Perez-Huerta, A., 2018",NA,NA,0
Canada,83.39,80.54,"Mii, H.-S., Grossman, E.L., and Yancey, T.E., 1999",NA,NA,1
Canada,-121.01,40.28,"Veizer J., Fritz, P. and Jones, B., 1986",NA,NA,0
Canada,-114.75,50.28,"Veizer J., Fritz, P. and Jones, B., 1986",NA,NA,0
Canada,-120.16,54.12,"Veizer J., Fritz, P. and Jones, B., 1986",NA,NA,0
Canada,-95.4,38.5,"Veizer J., Fritz, P. and Jones, B., 1986",NA,NA,0
Canada,-120.82,43.37,"Veizer J., Fritz, P. and Jones, B., 1986",NA,NA,0
Canada,-115.36,49.39,"Veizer J., Fritz, P. and Jones, B., 1986",NA,NA,0
Canada,-122.02,51.46,"Veizer J., Fritz, P. and Jones, B., 1986",NA,NA,0
Canada,-118.09,53.11,"Veizer J., Fritz, P. and Jones, B., 1986",NA,NA,0
Canada,-119.15,52.88,"Veizer J., Fritz, P. and Jones, B., 1986",NA,NA,0
Canada,-120.82,54.45,"Veizer J., Fritz, P. and Jones, B., 1986",NA,NA,0
Canada,-123.5,55.5,"Veizer J., Fritz, P. and Jones, B., 1986",NA,NA,0
Canada,-123.65,61.71,"Veizer J., Fritz, P. and Jones, B., 1986",NA,NA,0
Canada,-114.5,50.5,"Veizer J., Fritz, P. and Jones, B., 1986",NA,NA,0
Canada,-114.4,50.4,"Veizer J., Fritz, P. and Jones, B., 1986",NA,NA,0
Canada,-115.38,51.55,"Veizer J., Fritz, P. and Jones, B., 1986",NA,NA,0
Canada,-115.3,51.07,"Veizer J., Fritz, P. and Jones, B., 1986",NA,NA,0
Canada,-123.6,60.03,"Veizer J., Fritz, P. and Jones, B., 1986",NA,NA,0
Canada,8.44,51.18,"Buggisch W. MM Joachimski. G Sevastopulo. JR Morrow, 2008",NA,NA,0
Canada,-115.21,51.06,"Buggisch W. MM Joachimski. G Sevastopulo. JR Morrow, 2008",NA,NA,0
Canada,-125.24,59.85,"Veizer J., Fritz, P. and Jones, B., 1986",NA,NA,0
Canada,-6.92,52.13,"Buggisch W. MM Joachimski. G Sevastopulo. JR Morrow, 2008",NA,NA,1
Canada,-116.1,60.6,"Veizer J., Fritz, P. and Jones, B., 1986",NA,NA,0
Canada,-101.11,52.68,"van Geldern, R., Joachimski, M., Day, J., Jansen, U., Alvarez, F., Yolkin, E., and Ma, X.-P., 2006",NA,NA,0
Canada,-81.83,43.07,"Delaney, M. L., Popp, B. N., Lepzelter, C. G.and Anderson, T. F., 1989",NA,NA,0
Canada,-81.8,43,"Popp, B. N., Anderson, T. F. and Sandberg, P. A., 1986",NA,NA,0
Canada,-100.5,76,"Veizer J., Fritz, P. and Jones, B., 1986",NA,NA,0
Canada,-93,76.55,"Veizer J., Fritz, P. and Jones, B., 1986",NA,NA,0
Canada,-87.4,77,"Veizer J., Fritz, P. and Jones, B., 1986",NA,NA,0
Canada,-65.1,48.8,"Lavoie, D., 1993",NA,NA,0
Canada,-93.56,73.24,"Korte, C., Jasper, T., Kozur, H.W., and Veizer, J., 2005",NA,NA,0
Canada,-93.56,73.24,"Veizer J., Fritz, P. and Jones, B., 1986",NA,NA,0
Canada,-99.3,72.69,"Korte, C., Jasper, T., Kozur, H.W., and Veizer, J., 2005",NA,NA,0
Canada,-95.88,75.37,"Korte, C., Jasper, T., Kozur, H.W., and Veizer, J., 2005",NA,NA,0
Canada,-95.2,74.95,"Trotter J.A.; Ian S. Williams, Christopher R. Barnes, Peep Maennik, Andrew Simpson, 2016",NA,NA,0
Canada,-62.64,49.17,"Azmy, K., Veizer, J., Bassett, M.G., Copper, P., 1998",NA,NA,0
Canada,-62.66,49.19,"Came, R.E., Eiler, J.M., Veizer, J., Azmy, K., Brand, U., and Weidman, C.R., 2007",NA,NA,0
Canada,-62.64,49.17,"Trotter J.A.; Ian S. Williams, Christopher R. Barnes, Peep Maennik, Andrew Simpson, 2016",NA,NA,0
Canada,-62.64,49.17,"Trotter, J.A., Williams, I.S., Barnes,C.R., Lecuyer, C., and Nicoll. R.S., 2008",NA,NA,0
Canada,-103.83,53.16,"Shields, G.A., Carden, G.A., Veizer, J., Meidla, T., Rong, J.-Y., and Li, R.-Y., 2003",NA,NA,0
Canada,-64.42,49.8,"Bartlett, R., Elrick, M., Wheeley, J.R., Polyak, V., Desrochers, A., Asmeron, Y., 2018",NA,NA,0
Canada,-103.83,53.16,"Veizer, J., Ala, D., Azmy, K., Bruckschen, P., Buhl, D., Bruhn, F., Carden, G., Diener, A., Ebneth, S., Gobberis, Y., Jasper, T., Korte, C., Pawellek, F., Podlaha, O., and Strauss, H., 1999",NA,NA,0
Canada,-64.42,49.81,"Finnegan, S,, Bergmann, K., Eiler, J. M., Jones, D. S., Fike, D.A., Eisenman, I., Hughes, N. C., Tripati, A. K., and Fischer, W. W., 2011",NA,NA,0
Canada,-103.83,53.16,"Qing, H. and Veizer, J., 1994. Oxygen and carbon isotope composition of Ordovician brachiopods: Implications for coeval seawater. Geochim. Cosmochim. Acta, 58: 1501- 1509., 1994",NA,NA,0
Canada,-64.44,49.83,"Finnegan, S,, Bergmann, K., Eiler, J. M., Jones, D. S., Fike, D.A., Eisenman, I., Hughes, N. C., Tripati, A. K., and Fischer, W. W., 2011",NA,NA,0
Canada,-62.96,49.52,"Wadleigh, M. A., and Veizer, J., 1992",NA,NA,0
Canada,-81.85,75.14,"Trotter, J.A., Williams, I.S., Barnes,C.R., Lecuyer, C., and Nicoll. R.S., 2008",NA,NA,0
Canada,-63.01,49.75,"Elrick, E.; D. Reardon, W. Labor, J. Martin, A. Desrochers, and M. Pope, 2013",NA,NA,0
Canada,-62.69,49.57,"Elrick, E.; D. Reardon, W. Labor, J. Martin, A. Desrochers, and M. Pope, 2013",NA,NA,0
Canada,-63.53,49.77,"Finnegan, S,, Bergmann, K., Eiler, J. M., Jones, D. S., Fike, D.A., Eisenman, I., Hughes, N. C., Tripati, A. K., and Fischer, W. W., 2011",NA,NA,0
Canada,-62.31,49.46,"Finnegan, S,, Bergmann, K., Eiler, J. M., Jones, D. S., Fike, D.A., Eisenman, I., Hughes, N. C., Tripati, A. K., and Fischer, W. W., 2011",NA,NA,0
Canada,-99.66,49.75,"Trotter, J.A., Williams, I.S., Barnes,C.R., Lecuyer, C., and Nicoll. R.S., 2008",NA,NA,0
Canada,-62.31,49.46,"Bergmann, K.D., Finnegan, S., Creel, R., Eiler, J.M., Hughes, N.C., Popov, L.E., and Fischer, W.W., 2018",NA,NA,0
Canada,-78.63,44.44,"Brand, U., Legrand-Blian, M., and Streel, M., 2004",NA,NA,0
Canada,-117.2,52.23,"Albanesi, G.L., Barners, C.R., Trotter, J.A. Williams, I.S., Bergstroem, S. M., 2019",NA,NA,0
Canada,-57.8,49.76,"Trotter, J.A., Williams, I.S., Barnes,C.R., Lecuyer, C., and Nicoll. R.S., 2008",NA,NA,0
Canada,-59,48.5,"Albanesi, G.L., Barners, C.R., Trotter, J.A. Williams, I.S., Bergstroem, S. M., 2019",NA,NA,0
Canada/USA,-79.09,43.17,"Brand, U., 2004",NA,NA,0
Caribbean,81.23,8.84,"Tao, K., Robbins, J. A., Grossman, E. L., and O'Dea, A., 2013",NA,NA,1
Caribbean,78.59,9.44,"Tao, K., Robbins, J. A., Grossman, E. L., and O'Dea, A., 2013",NA,NA,1
Caribbean,82.32,9.45,"Tao, K., Robbins, J. A., Grossman, E. L., and O'Dea, A., 2013",NA,NA,1
China,76.55,37.97,"Bougeois, L., de Raflis, M., Reichart, G.-J., de Nooijer, L. J., Nicollin, F., and Dupont-Nivet, G., 2014",NA,NA,0
China,105.48,25.44,"Sun, Y.D:; P.B. Wignall, M.M.Joachimski, D.P.G. Bond, S.E. Grasby, X.L. Lai, L.N. Wang, Z.T. Zhang, S. Sun, 2016",NA,NA,0
China,106.63,25.61,"Sun, Y., Michael Joachimski, Paul B. Wignall, Chunbo Yan, Yanlong Chen, Haishui Jiang, Lina Wang, Xulong Lai, 2012",NA,NA,0
China,106.62,25.64,"Sun, Y., Michael Joachimski, Paul B. Wignall, Chunbo Yan, Yanlong Chen, Haishui Jiang, Lina Wang, Xulong Lai, 2012",NA,NA,0
China,106.86,24.59,"Sun, Y., Michael Joachimski, Paul B. Wignall, Chunbo Yan, Yanlong Chen, Haishui Jiang, Lina Wang, Xulong Lai, 2012",NA,NA,0
China,106.99,23.45,"Sun, Y., Michael Joachimski, Paul B. Wignall, Chunbo Yan, Yanlong Chen, Haishui Jiang, Lina Wang, Xulong Lai, 2012",NA,NA,0
China,106.55,25.9,"Sun, Y., Michael Joachimski, Paul B. Wignall, Chunbo Yan, Yanlong Chen, Haishui Jiang, Lina Wang, Xulong Lai, 2012",NA,NA,0
China,106.88,24.61,"Sun, Y., Michael Joachimski, Paul B. Wignall, Chunbo Yan, Yanlong Chen, Haishui Jiang, Lina Wang, Xulong Lai, 2012",NA,NA,0
China,105.46,32.32,"Chen et al. 2016, 2016",NA,NA,0
China,105.46,32.32,"Chen B. Michael M. Joachimski. Shu-zhong Shen. Lance L. Lambert. Xu-long Lai. Xiang-dong Wang. Jun Chen. Dong-xun Yuan, 2013",NA,NA,0
China,105.46,32.32,"Joachimski MM. Xulong Lai. Shuzhong Shen. Haishui Jiang. Genming Luo. Bo Chen. Jun Chen. and Yadong Sun, 2012",NA,NA,0
China,119.71,31.08,"Chen et al. 2016, 2016",NA,NA,0
China,119.71,31.08,"Joachimski MM. Xulong Lai. Shuzhong Shen. Haishui Jiang. Genming Luo. Bo Chen. Jun Chen. and Yadong Sun, 2012",NA,NA,0
China,119.71,31.08,"Chen B. Michael M. Joachimski. Shu-zhong Shen. Lance L. Lambert. Xu-long Lai. Xiang-dong Wang. Jun Chen. Dong-xun Yuan, 2013",NA,NA,0
China,106.52,29.91,"Chen et al. 2016, 2016",NA,NA,0
China,106.4,29.5,"Chen et al. 2016, 2016",NA,NA,0
China,109.37,33.28,"Wang, W.Q., Garbelli, C., Zhang F.F., Zheng, Q.F., Zhang, Y., Yuan, D.X., Shi, Y., Chen, B., Shen, S.Z., 2020",NA,NA,0
China,80.7,30.72,"Garbelli, C., Angiolini, L., Brand, U., Shen, S.-z., Jadoul, F., Posenato, R., Azmy, K., and Cao, C.-q., 2016",NA,NA,0
China,106.88,24.61,"Chen B. Michael M. Joachimski. Shu-zhong Shen. Lance L. Lambert. Xu-long Lai. Xiang-dong Wang. Jun Chen. Dong-xun Yuan, 2013",NA,NA,0
China,80.6962,30.7204,"Garbelli, C., Angiolini, L., Brand, U., Shen, S.-z., Jadoul, F., Posenato, R., Azmy, K., and Cao, C.-q., 2016",NA,NA,0
China,108.31,31.7,"Chen B. Michael M. Joachimski. Shu-zhong Shen. Lance L. Lambert. Xu-long Lai. Xiang-dong Wang. Jun Chen. Dong-xun Yuan, 2013",NA,NA,0
China,109.32,23.69,"Chen B. Michael M. Joachimski. Shu-zhong Shen. Lance L. Lambert. Xu-long Lai. Xiang-dong Wang. Jun Chen. Dong-xun Yuan, 2013",NA,NA,0
China,109.24,23.71,"Chen B. Michael M. Joachimski. Shu-zhong Shen. Lance L. Lambert. Xu-long Lai. Xiang-dong Wang. Jun Chen. Dong-xun Yuan, 2013",NA,NA,0
China,106.62,25.34,"Chen, B; Michael M. Joachimski, Xiang-dong Wang, Shu-zhong Shen, Yu-ping Qi, Wen-kun Qie, 2016",NA,NA,0
China,106.62,25.34,"Chen B. Michael M. Joachimski. Shu-zhong Shen. Lance L. Lambert. Xu-long Lai. Xiang-dong Wang. Jun Chen. Dong-xun Yuan, 2013",NA,NA,0
China,110.38,24.97,"Huang, C., Joachimski, M.M., Gong, Y., 2018",NA,NA,0
China,111.95,27.11,"van Geldern, R., Joachimski, M., Day, J., Jansen, U., Alvarez, F., Yolkin, E., and Ma, X.-P., 2006",NA,NA,0
China,106.9,28.1,"Shields, G.A., Carden, G.A., Veizer, J., Meidla, T., Rong, J.-Y., and Li, R.-Y., 2003",NA,NA,0
China,118.4,28.7,"Shields, G.A., Carden, G.A., Veizer, J., Meidla, T., Rong, J.-Y., and Li, R.-Y., 2003",NA,NA,0
Colombia,-78.59,9.97,"Bemis, B.E., and Geary, D.H., 1996",NA,NA,0
Colombia,-74.22,11.24,"Bemis, B.E., and Geary, D.H., 1996",NA,NA,0
Costa Rica,-83.04,9.99,"Grossman, E.L., Robbins, J.A, Rachello-Dolmen, P., Tao, K., Saxena*, D. and O'Dea, A., 2019",NA,NA,0
Costa Rica,-83.04,10,"Grossman, E.L., Robbins, J.A, Rachello-Dolmen, P., Tao, K., Saxena*, D. and O'Dea, A., 2019",NA,NA,0
Costa Rica,-83.07,9.99,"Grossman, E.L., Robbins, J.A, Rachello-Dolmen, P., Tao, K., Saxena*, D. and O'Dea, A., 2019",NA,NA,0
Costa Rica,-83.06,9.99,"Grossman, E.L., Robbins, J.A, Rachello-Dolmen, P., Tao, K., Saxena*, D. and O'Dea, A., 2019",NA,NA,0
Costa Rica,-83.08,9.94,"Grossman, E.L., Robbins, J.A, Rachello-Dolmen, P., Tao, K., Saxena*, D. and O'Dea, A., 2019",NA,NA,0
Costa Rica,-83.07,9.91,"Grossman, E.L., Robbins, J.A, Rachello-Dolmen, P., Tao, K., Saxena*, D. and O'Dea, A., 2019",NA,NA,0
Costa Rica,-83.08,9.92,"Grossman, E.L., Robbins, J.A, Rachello-Dolmen, P., Tao, K., Saxena*, D. and O'Dea, A., 2019",NA,NA,0
Costa Rica,-83.09,9.91,"Grossman, E.L., Robbins, J.A, Rachello-Dolmen, P., Tao, K., Saxena*, D. and O'Dea, A., 2019",NA,NA,0
Costa Rica,-83.13,9.97,"Grossman, E.L., Robbins, J.A, Rachello-Dolmen, P., Tao, K., Saxena*, D. and O'Dea, A., 2019",NA,NA,0
Czech Republic,14.01,49.91,"Elrick, M., Berkyova, S., Klapper, G., Sharp, Z., Joachimski, M., and Fryda, J., 2009",NA,NA,0
Czech Republic,14.39,50.03,"Elrick, M., Berkyova, S., Klapper, G., Sharp, Z., Joachimski, M., and Fryda, J., 2009",NA,NA,0
Czech Republic,14.35,50.04,"Joachimski, M.M., S. Breisig, W. Buggisch, J.A. Talent, R. Mawson, M. Gereke, J.R. Morrow, J. Day, K. Weddige, 2009",NA,NA,0
Czech Republic,14.35,50.03,"Joachimski, M.M., S. Breisig, W. Buggisch, J.A. Talent, R. Mawson, M. Gereke, J.R. Morrow, J. Day, K. Weddige, 2009",NA,NA,0
Czech Republic,14.54,50.41,"Joachimski, M.M., S. Breisig, W. Buggisch, J.A. Talent, R. Mawson, M. Gereke, J.R. Morrow, J. Day, K. Weddige, 2009",NA,NA,0
Czech Republic,3.09,43.5,"Joachimski, M.M., S. Breisig, W. Buggisch, J.A. Talent, R. Mawson, M. Gereke, J.R. Morrow, J. Day, K. Weddige, 2009",NA,NA,0
Czech Republic,145.68,-36.48,"Joachimski, M.M., S. Breisig, W. Buggisch, J.A. Talent, R. Mawson, M. Gereke, J.R. Morrow, J. Day, K. Weddige, 2009",NA,NA,1
Czech Republic,13.9,50.07,"Joachimski, M.M., S. Breisig, W. Buggisch, J.A. Talent, R. Mawson, M. Gereke, J.R. Morrow, J. Day, K. Weddige, 2009",NA,NA,0
Czech Republic,14.39,50.01,"Joachimski, M.M., S. Breisig, W. Buggisch, J.A. Talent, R. Mawson, M. Gereke, J.R. Morrow, J. Day, K. Weddige, 2009",NA,NA,0
Czech Republic,14.34,49.99,"Joachimski, M.M., S. Breisig, W. Buggisch, J.A. Talent, R. Mawson, M. Gereke, J.R. Morrow, J. Day, K. Weddige, 2009",NA,NA,0
Czech Republic,14.36,49.98,"Joachimski, M.M., S. Breisig, W. Buggisch, J.A. Talent, R. Mawson, M. Gereke, J.R. Morrow, J. Day, K. Weddige, 2009",NA,NA,0
Czech Republic,14.32,50.02,"Weinerova, H., Babek, O., Slavik, L., Vonhof, H., Joachimski, M.M., Hladi, J., 2020",NA,NA,0
Czech Republic,14.18,49.94,"Joachimski, M.M., S. Breisig, W. Buggisch, J.A. Talent, R. Mawson, M. Gereke, J.R. Morrow, J. Day, K. Weddige, 2009",NA,NA,0
Egypt,33.41,30.69,"Alberti, M., Fuersich, F. T., Abdelhady, A. A., and Andersen, N., 2017",NA,NA,0
Egypt,33.37,30.7,"Alberti, M., Fuersich, F. T., Abdelhady, A. A., and Andersen, N., 2017",NA,NA,0
Estonia,22.04,58,"Azmy, K., Veizer, J., Bassett, M.G., Copper, P., 1998",NA,NA,0
Estonia,22.08,58.35,"Trotter J.A.; Ian S. Williams, Christopher R. Barnes, Peep Maennik, Andrew Simpson, 2016",NA,NA,0
Europe,73.28,4.93,"Baldi, K., 2006",NA,NA,0
France,-1.5,43,"Bitner, M.A., Lozouet, P., Cahuzac, B., 2013",NA,NA,0
France,1.94,48.85,"Andreasson, F.P., and Schmitz, B., 1996",NA,NA,0
France,-1.07,46.63,"Puceat E. Christophe Lecuyer. Simon M. F. Sheppard. Gilles Dromart.Stephane Reboulet. and Patricia Grandjean, 2003",NA,NA,0
France,2.23,48.8,"Puceat E. Christophe Lecuyer. Simon M. F. Sheppard. Gilles Dromart.Stephane Reboulet. and Patricia Grandjean, 2003",NA,NA,0
France,2.33,50.11,"Puceat E. Christophe Lecuyer. Simon M. F. Sheppard. Gilles Dromart.Stephane Reboulet. and Patricia Grandjean, 2003",NA,NA,0
France,0.33,46.61,"Morrison, J.O., 1991",NA,NA,0
France,1.88,49.99,"Puceat E. Christophe Lecuyer. Simon M. F. Sheppard. Gilles Dromart.Stephane Reboulet. and Patricia Grandjean, 2003",NA,NA,0
France,2.41,50.04,"Puceat E. Christophe Lecuyer. Simon M. F. Sheppard. Gilles Dromart.Stephane Reboulet. and Patricia Grandjean, 2003",NA,NA,0
France,3.27,48.22,"Puceat E. Christophe Lecuyer. Simon M. F. Sheppard. Gilles Dromart.Stephane Reboulet. and Patricia Grandjean, 2003",NA,NA,0
France,1.69,50.18,"Puceat E. Christophe Lecuyer. Simon M. F. Sheppard. Gilles Dromart.Stephane Reboulet. and Patricia Grandjean, 2003",NA,NA,0
France,4.68,44.52,"Puceat E. Christophe Lecuyer. Simon M. F. Sheppard. Gilles Dromart.Stephane Reboulet. and Patricia Grandjean, 2003",NA,NA,0
France,-1.2,44.74,"Puceat E. Christophe Lecuyer. Simon M. F. Sheppard. Gilles Dromart.Stephane Reboulet. and Patricia Grandjean, 2003",NA,NA,0
France,0.16,48,"Puceat E. Christophe Lecuyer. Simon M. F. Sheppard. Gilles Dromart.Stephane Reboulet. and Patricia Grandjean, 2003",NA,NA,0
France,-0.83,45.97,"Puceat E. Christophe Lecuyer. Simon M. F. Sheppard. Gilles Dromart.Stephane Reboulet. and Patricia Grandjean, 2003",NA,NA,0
France,0.07,49.51,"Puceat E. Christophe Lecuyer. Simon M. F. Sheppard. Gilles Dromart.Stephane Reboulet. and Patricia Grandjean, 2003",NA,NA,0
France,3.79,48.04,"Puceat E. Christophe Lecuyer. Simon M. F. Sheppard. Gilles Dromart.Stephane Reboulet. and Patricia Grandjean, 2003",NA,NA,0
France,5.39,49.09,"Puceat E. Christophe Lecuyer. Simon M. F. Sheppard. Gilles Dromart.Stephane Reboulet. and Patricia Grandjean, 2003",NA,NA,0
France,6.37,43.87,"Puceat E. Christophe Lecuyer. Simon M. F. Sheppard. Gilles Dromart.Stephane Reboulet. and Patricia Grandjean, 2003",NA,NA,0
France,6.95,45.82,"Puceat E. Christophe Lecuyer. Simon M. F. Sheppard. Gilles Dromart.Stephane Reboulet. and Patricia Grandjean, 2003",NA,NA,0
France,4.53,44.26,"Puceat E. Christophe Lecuyer. Simon M. F. Sheppard. Gilles Dromart.Stephane Reboulet. and Patricia Grandjean, 2003",NA,NA,0
France,5.74,46.29,"Puceat E. Christophe Lecuyer. Simon M. F. Sheppard. Gilles Dromart.Stephane Reboulet. and Patricia Grandjean, 2003",NA,NA,0
France,4.54,48.47,"Puceat E. Christophe Lecuyer. Simon M. F. Sheppard. Gilles Dromart.Stephane Reboulet. and Patricia Grandjean, 2003",NA,NA,0
France,4.69,49.78,"Puceat E. Christophe Lecuyer. Simon M. F. Sheppard. Gilles Dromart.Stephane Reboulet. and Patricia Grandjean, 2003",NA,NA,0
France,5.08,48.65,"Puceat E. Christophe Lecuyer. Simon M. F. Sheppard. Gilles Dromart.Stephane Reboulet. and Patricia Grandjean, 2003",NA,NA,0
France,5.5,46.6,"Puceat E. Christophe Lecuyer. Simon M. F. Sheppard. Gilles Dromart.Stephane Reboulet. and Patricia Grandjean, 2003",NA,NA,0
France,5.84,46.12,"Puceat E. Christophe Lecuyer. Simon M. F. Sheppard. Gilles Dromart.Stephane Reboulet. and Patricia Grandjean, 2003",NA,NA,0
France,5.31,44.5,"Puceat E. Christophe Lecuyer. Simon M. F. Sheppard. Gilles Dromart.Stephane Reboulet. and Patricia Grandjean, 2003",NA,NA,0
France,4.69,44.52,"Puceat E. Christophe Lecuyer. Simon M. F. Sheppard. Gilles Dromart.Stephane Reboulet. and Patricia Grandjean, 2003",NA,NA,0
France,5.31,43.94,"Puceat E. Christophe Lecuyer. Simon M. F. Sheppard. Gilles Dromart.Stephane Reboulet. and Patricia Grandjean, 2003",NA,NA,0
France,5,43.38,"Puceat E. Christophe Lecuyer. Simon M. F. Sheppard. Gilles Dromart.Stephane Reboulet. and Patricia Grandjean, 2003",NA,NA,0
France,5.05,45.43,"Puceat E. Christophe Lecuyer. Simon M. F. Sheppard. Gilles Dromart.Stephane Reboulet. and Patricia Grandjean, 2003",NA,NA,0
France,5.83,45.47,"Puceat E. Christophe Lecuyer. Simon M. F. Sheppard. Gilles Dromart.Stephane Reboulet. and Patricia Grandjean, 2003",NA,NA,0
France,6.3,44.1,"Bodin, S., Fiet, N., Godet, A., Matera, V., Westermann, S., Clment, A., Janssen, N.M., Stille, P., and Fsllmi, K.B., 2009",NA,NA,0
France,-1.39,46.4,"Bodin, S., Fiet, N., Godet, A., Matera, V., Westermann, S., Clment, A., Janssen, N.M., Stille, P., and Fsllmi, K.B., 2009",NA,NA,0
France,5.53,44.96,"Puceat E. Christophe Lecuyer. Simon M. F. Sheppard. Gilles Dromart.Stephane Reboulet. and Patricia Grandjean, 2003",NA,NA,0
France,6.37,43.95,"Zakharov, Y.D., Baraboshkin, E.Y., Weissert, H., Michailova, I.A., Smyshlyaeva, O.P., and Safronov, P.P., 2013",NA,NA,0
France,6.54,43.97,"McArthur, J.M., Janssen, N.M.M., Reboulet, S., Leng, M.J., Thirlwall, M.F., and van de Schootbrugge, B., 2007",NA,NA,0
France,-1.4,46.41,"Schootbrugge, B.V.D., Fsllmi, K.B., Bulot, L.G., and Burns, S.J., 2000",NA,NA,0
France,6.59,43.91,"Schootbrugge, B.V.D., Fsllmi, K.B., Bulot, L.G., and Burns, S.J., 2000",NA,NA,0
France,6.58,43.85,"McArthur, J.M., Janssen, N.M.M., Reboulet, S., Leng, M.J., Thirlwall, M.F., and van de Schootbrugge, B., 2007",NA,NA,0
France,3.68,47.84,"Puceat E. Christophe Lecuyer. Simon M. F. Sheppard. Gilles Dromart.Stephane Reboulet. and Patricia Grandjean, 2003",NA,NA,0
France,5.45,44.48,"Schootbrugge, B.V.D., Fsllmi, K.B., Bulot, L.G., and Burns, S.J., 2000",NA,NA,0
France,6.26,44.03,"Schootbrugge, B.V.D., Fsllmi, K.B., Bulot, L.G., and Burns, S.J., 2000",NA,NA,0
France,5.86,46.21,"Puceat E. Christophe Lecuyer. Simon M. F. Sheppard. Gilles Dromart.Stephane Reboulet. and Patricia Grandjean, 2003",NA,NA,0
France,6.6,43.8,"McArthur, J.M., Janssen, N.M.M., Reboulet, S., Leng, M.J., Thirlwall, M.F., and van de Schootbrugge, B., 2007",NA,NA,0
France,5.38,45.12,"Puceat E. Christophe Lecuyer. Simon M. F. Sheppard. Gilles Dromart.Stephane Reboulet. and Patricia Grandjean, 2003",NA,NA,0
France,1.85,46.04,"McArthur, J.M., Janssen, N.M.M., Reboulet, S., Leng, M.J., Thirlwall, M.F., and van de Schootbrugge, B., 2007",NA,NA,0
France,6.51,43.98,"McArthur, J.M., Janssen, N.M.M., Reboulet, S., Leng, M.J., Thirlwall, M.F., and van de Schootbrugge, B., 2007",NA,NA,0
France,5.44,44.2,"McArthur, J.M., Janssen, N.M.M., Reboulet, S., Leng, M.J., Thirlwall, M.F., and van de Schootbrugge, B., 2007",NA,NA,0
France,5.69,46.75,"Puceat E. Christophe Lecuyer. Simon M. F. Sheppard. Gilles Dromart.Stephane Reboulet. and Patricia Grandjean, 2003",NA,NA,0
France,5.44,44.24,"McArthur, J.M., Janssen, N.M.M., Reboulet, S., Leng, M.J., Thirlwall, M.F., and van de Schootbrugge, B., 2007",NA,NA,0
France,-0.52,44.76,"Schootbrugge, B.V.D., Fsllmi, K.B., Bulot, L.G., and Burns, S.J., 2000",NA,NA,0
France,5.32,44.47,"McArthur, J.M., Janssen, N.M.M., Reboulet, S., Leng, M.J., Thirlwall, M.F., and van de Schootbrugge, B., 2007",NA,NA,0
France,5.63,44.57,"McArthur, J.M., Janssen, N.M.M., Reboulet, S., Leng, M.J., Thirlwall, M.F., and van de Schootbrugge, B., 2007",NA,NA,0
France,6.05,46.45,"Puceat E. Christophe Lecuyer. Simon M. F. Sheppard. Gilles Dromart.Stephane Reboulet. and Patricia Grandjean, 2003",NA,NA,0
France,5.44,44.47,"McArthur, J.M., Janssen, N.M.M., Reboulet, S., Leng, M.J., Thirlwall, M.F., and van de Schootbrugge, B., 2007",NA,NA,0
France,5.79,44.31,"McArthur, J.M., Janssen, N.M.M., Reboulet, S., Leng, M.J., Thirlwall, M.F., and van de Schootbrugge, B., 2007",NA,NA,0
France,5.22,44.35,"McArthur, J.M., Janssen, N.M.M., Reboulet, S., Leng, M.J., Thirlwall, M.F., and van de Schootbrugge, B., 2007",NA,NA,0
France,5.74,44.27,"Schootbrugge, B.V.D., Fsllmi, K.B., Bulot, L.G., and Burns, S.J., 2000",NA,NA,0
France,4.49,44.63,"Puceat E. Christophe Lecuyer. Simon M. F. Sheppard. Gilles Dromart.Stephane Reboulet. and Patricia Grandjean, 2003",NA,NA,0
France,4.56,45.15,"Puceat E. Christophe Lecuyer. Simon M. F. Sheppard. Gilles Dromart.Stephane Reboulet. and Patricia Grandjean, 2003",NA,NA,0
France,3.75,43.95,"Puceat E. Christophe Lecuyer. Simon M. F. Sheppard. Gilles Dromart.Stephane Reboulet. and Patricia Grandjean, 2003",NA,NA,0
France,6.7,46.7,"Puceat E. Christophe Lecuyer. Simon M. F. Sheppard. Gilles Dromart.Stephane Reboulet. and Patricia Grandjean, 2003",NA,NA,0
France,3.87,44.12,"Puceat E. Christophe Lecuyer. Simon M. F. Sheppard. Gilles Dromart.Stephane Reboulet. and Patricia Grandjean, 2003",NA,NA,0
